price	cut	color	clarity	depth	table	x	y	z
2838	Premium	F	VS2	60.9	61	5.71	5.66	3.46
2838	Premium	F	VS2	59.5	58	5.85	5.75	3.45
2838	Premium	G	VS1	63	60	5.64	5.57	3.53
2839	Ideal	F	VS1	61.6	54	5.75	5.72	3.53
2839	Ideal	F	VS1	62.1	55	5.82	5.68	3.57
2839	Premium	F	VS1	59.1	61	5.84	5.81	3.44
2839	Premium	F	VS1	59	60	5.82	5.8	3.43
2839	Premium	F	VS1	60.5	58	5.75	5.72	3.47
2839	Ideal	F	VS1	62.4	53	5.73	5.71	3.57
2839	Ideal	G	VS1	61.3	57	5.71	5.74	3.51
2839	Premium	G	VVS2	60.3	58	5.82	5.78	3.5
2839	Premium	G	VS2	59.3	62	6.09	6.01	3.59
2840	Very Good	H	VS1	61	60	5.9	5.87	3.59
2840	Premium	F	VS2	59.3	56	5.88	5.82	3.47
2840	Ideal	D	SI2	61.9	56	6.27	6.2	3.86
2841	Very Good	D	SI1	63.9	57	5.66	5.71	3.63
2841	Ideal	F	SI2	61.7	53	6	6.12	3.74
2841	Ideal	F	SI2	62.3	56	5.96	6.02	3.73
2841	Very Good	F	SI2	59.7	57	6.12	6.14	3.66
2841	Premium	F	I1	58.9	60	6.6	6.55	3.87
2841	Ideal	D	SI1	61.4	57	5.76	5.8	3.55
2841	Premium	F	VS2	59.9	59	5.87	5.77	3.5
2841	Premium	G	VS1	61.4	58	5.82	5.77	3.56
2842	Ideal	I	VS1	62.6	54	5.92	5.96	3.72
2842	Premium	F	VS2	58.7	61	5.8	5.72	3.38
2843	Very Good	E	VS2	60.2	62	5.71	5.75	3.45
2843	Very Good	E	VS2	62.7	58	5.65	5.67	3.55
2843	Very Good	E	VS2	59.4	58	5.76	5.82	3.44
2843	Very Good	F	SI2	63.2	58	5.91	5.92	3.74
2843	Very Good	D	SI1	61.5	58	5.73	5.79	3.54
2843	Ideal	G	VVS2	61.3	57	5.81	5.84	3.57
2843	Very Good	F	VS1	61.8	59	5.73	5.79	3.56
2843	Ideal	F	SI2	62.1	57	5.91	5.95	3.68
2843	Ideal	G	VVS2	60.7	57	5.81	5.78	3.52
2844	Very Good	E	VS1	62	59	5.65	5.68	3.51
2844	Good	I	I1	63.1	57	6.35	6.39	4.02
2844	Ideal	H	VS2	62.5	57	5.91	5.93	3.7
2845	Very Good	E	VS2	61.8	59	5.65	5.68	3.5
2845	Very Good	E	VS2	58.9	60	5.83	5.85	3.44
2845	Good	H	VS2	63.4	60	5.92	5.82	3.72
2845	Premium	H	SI2	59.3	61	7.12	7.05	4.2
2846	Ideal	D	SI1	61.5	56	5.96	5.91	3.65
2846	Ideal	H	VVS2	61.6	56	5.79	5.84	3.58
2846	Ideal	E	SI1	59.1	59	5.92	5.95	3.51
2846	Ideal	E	SI1	61.6	57	5.71	5.76	3.53
2846	Premium	G	VS2	61.3	60	5.91	5.81	3.59
2846	Premium	G	VS1	61.4	58	5.94	5.89	3.63
2847	Very Good	H	SI1	61.2	57	6.1	6.12	3.74
2847	Premium	D	SI1	61.1	59	5.93	5.88	3.61
2848	Ideal	D	VVS2	61.5	55	5.25	5.29	3.24
2849	Good	E	SI1	64.1	54	5.86	5.84	3.75
2849	Very Good	E	VS1	63.1	58	5.75	5.73	3.62
2850	Very Good	E	VS2	61	60	5.74	5.77	3.51
2850	Ideal	F	VS2	60.8	59	5.69	5.79	3.49
2850	Ideal	J	SI1	61.5	56	5.83	5.87	3.6
2850	Very Good	H	I1	63.1	60	6.75	6.67	4.23
2851	Very Good	F	SI1	63.4	57	5.89	5.82	3.71
2851	Ideal	D	VS1	62.1	56	5.54	5.57	3.45
2851	Very Good	F	SI2	61	63	6.22	6.07	3.75
2851	Ideal	F	SI1	61	57	5.85	5.81	3.56
2852	Very Good	E	IF	60.6	59	5.37	5.43	3.27
2852	Ideal	I	VS1	61.5	57	5.88	5.92	3.63
2852	Ideal	E	SI1	62.7	55	5.7	5.79	3.6
2852	Very Good	I	SI1	63.5	57	6.12	6.07	3.87
2853	Premium	F	VS2	62.6	58	5.67	5.7	3.56
2853	Good	G	VS1	63.5	55	5.64	5.66	3.59
2853	Ideal	D	SI2	62.8	57	5.9	5.85	3.69
2853	Premium	E	SI1	62.7	58	5.73	5.66	3.57
2854	Fair	J	VS2	64.4	62	6.06	6.03	3.89
2854	Good	J	VS2	64.2	58	6.12	6.09	3.92
2854	Fair	H	SI1	65.8	58	6.04	6.01	3.96
2855	Very Good	F	VS2	62.5	57	5.7	5.75	3.58
2855	Good	J	SI1	63.6	57	6.38	6.29	4.03
2856	Fair	I	SI1	53	63	6.84	6.77	3.66
2856	Fair	G	SI2	67.8	61	5.96	5.9	4.02
2856	Ideal	F	VVS2	60.8	57	5.44	5.49	3.32
2856	Ideal	G	SI2	61.6	56	5.97	6.01	3.69
2856	Ideal	F	I1	60.7	56	6.43	6.41	3.9
2856	Fair	I	SI1	67.9	62	6.19	6.03	4.15
556	Ideal	E	VS1	62.1	56	4.09	4.12	2.55
556	Ideal	H	SI1	61.9	55	4.57	4.59	2.83
556	Good	G	VS2	57.5	61	4.6	4.66	2.66
556	Good	E	SI1	63.3	57	4.44	4.47	2.82
556	Very Good	G	VS2	59.6	62	4.54	4.56	2.71
556	Ideal	E	SI1	62.2	54	4.47	4.5	2.79
556	Good	E	VS2	64.1	54	4.34	4.37	2.79
557	Ideal	I	VVS1	61.3	56	4.36	4.38	2.68
557	Ideal	I	VVS1	62.3	54	4.37	4.4	2.73
557	Ideal	I	VVS1	62	54	4.37	4.4	2.72
557	Ideal	I	VVS1	62.2	53	4.36	4.38	2.72
557	Ideal	G	VS2	62.2	53.6	4.32	4.35	2.7
557	Ideal	H	VS1	61.8	54.2	4.33	4.37	2.69
557	Premium	F	SI2	62.3	58	4.43	4.4	2.75
557	Premium	G	SI2	62.6	58	4.42	4.4	2.76
557	Ideal	G	SI2	61.9	56	4.45	4.41	2.74
557	Premium	F	SI2	63	58	4.42	4.4	2.78
557	Premium	J	VS1	62.8	58	4.41	4.38	2.76
557	Premium	J	VS1	61.5	61	4.46	4.39	2.72
557	Ideal	J	VS1	62.1	55	4.44	4.41	2.75
557	Premium	I	SI1	60.4	59	4.54	4.5	2.73
2857	Good	E	VVS2	60.1	63	5.68	5.71	3.42
2857	Very Good	G	SI2	63.1	58	6.08	6.02	3.82
2857	Premium	I	VS2	61.9	59	6.2	6.14	3.82
2857	Premium	E	SI1	62.1	58	5.76	5.73	3.57
2858	Ideal	G	VVS2	62.1	56	5.63	5.71	3.52
2858	Very Good	F	SI1	61.3	57	6.02	6.05	3.7
2858	Premium	E	VS2	61	60	5.76	5.69	3.49
2858	Premium	E	VS2	61.4	59	5.73	5.7	3.51
2858	Premium	E	VS2	61.5	60	5.76	5.68	3.52
2858	Very Good	E	VS2	63.5	59	5.68	5.59	3.58
2858	Premium	J	SI1	62.9	58	6.22	6.18	3.9
2858	Ideal	E	SI1	62.7	54	5.88	5.83	3.67
2858	Ideal	D	SI1	61.5	56	5.84	5.8	3.58
2858	Premium	D	VS2	60.4	62	5.74	5.72	3.46
2858	Good	E	VVS2	63.6	62	5.61	5.58	3.56
2858	Fair	G	SI2	64.5	56	6.06	6	3.89
2858	Fair	D	VS2	56.9	65	5.89	5.84	3.34
2859	Premium	D	VS2	62.4	56	5.72	5.66	3.55
2859	Premium	F	VS1	60.9	60	5.91	5.88	3.59
2859	Ideal	G	VS1	61.5	56	5.74	5.78	3.54
2859	Fair	F	VS1	55.8	70	6.09	5.98	3.37
2859	Premium	E	SI2	59.2	60	6.17	6.12	3.64
2860	Very Good	F	VS2	61.3	61	5.68	5.73	3.5
2860	Very Good	J	SI2	63.6	58	6.07	6.1	3.87
2860	Ideal	E	VVS2	61.9	54.9	5.41	5.44	3.35
2860	Premium	D	VS1	62.9	57	5.66	5.6	3.54
2860	Ideal	F	VVS1	61.4	57	5.23	5.2	3.2
2861	Premium	D	SI1	60.7	58	5.95	5.78	3.56
2861	Ideal	G	VVS2	61.6	56	5.48	5.51	3.38
2861	Premium	I	SI1	63	58	6.09	6.01	3.81
2861	Fair	F	IF	60.1	61	5.53	5.56	3.33
2861	Premium	E	SI2	61.7	59	6.01	5.98	3.7
2861	Premium	D	VS1	61	58	5.67	5.57	3.43
2862	Very Good	D	SI1	62.5	55	5.67	5.72	3.56
2862	Very Good	D	SI2	62.5	59	5.88	5.92	3.69
2862	Premium	F	SI1	62.3	54	5.97	5.91	3.7
2862	Very Good	F	VVS1	63.2	60	5.65	5.61	3.56
2862	Ideal	H	VS2	61.1	57	5.71	5.74	3.5
2862	Very Good	E	VS2	58.7	63	5.73	5.69	3.35
2862	Premium	H	VS1	60	60	6.07	5.99	3.64
2862	Premium	E	VS2	59.5	59	5.82	5.77	3.45
2862	Premium	E	VS2	62.5	61	5.78	5.64	3.59
2863	Good	I	VS2	64.3	58	6.05	6.09	3.9
2863	Ideal	D	SI1	60.8	56	5.8	5.77	3.52
2863	Premium	D	SI1	61	61	5.82	5.75	3.53
2863	Premium	D	SI1	59.7	59	5.82	5.8	3.47
2863	Premium	D	SI1	61.7	56	5.8	5.68	3.54
2863	Ideal	D	SI1	61.7	57	5.75	5.7	3.53
2863	Premium	D	SI1	61.4	58	5.79	5.75	3.54
2863	Premium	J	VS2	59.8	62	6.24	6.21	3.72
2863	Premium	H	VVS2	61.5	62	5.74	5.68	3.51
2863	Premium	E	SI1	59.1	61	5.84	5.8	3.44
2863	Ideal	F	VS2	59.5	57	5.91	5.86	3.5
2865	Very Good	I	VS2	61.6	58	6.05	6.07	3.73
2865	Premium	D	SI1	60.8	55	5.87	5.81	3.55
2866	Very Good	D	VVS1	62	56	5.25	5.3	3.27
2866	Very Good	D	VVS1	61.8	55	5.27	5.31	3.27
2866	Ideal	E	VS1	62.2	55	5.74	5.7	3.56
2866	Ideal	H	VVS1	62.3	58	5.66	5.7	3.54
2866	Premium	I	SI1	61.3	58	6.39	6.3	3.89
2867	Very Good	H	VVS1	62.9	57	5.67	5.69	3.57
2867	Ideal	D	VS2	62.4	57	5.68	5.61	3.52
2867	Ideal	H	VVS1	60.4	57	5.78	5.81	3.5
2867	Premium	H	VS2	61.2	53	6.05	5.98	3.68
2867	Premium	F	SI2	58.4	57	6.49	6.41	3.77
2867	Ideal	F	SI2	62.3	56	5.99	5.95	3.72
2867	Ideal	F	VVS1	61.2	56	5.21	5.19	3.18
2867	Ideal	F	SI2	61.7	53	6.12	6	3.74
2867	Premium	F	SI2	59.7	57	6.14	6.12	3.66
2867	Ideal	G	SI1	61.3	57	5.96	5.91	3.64
2867	Fair	F	SI2	68.2	61	6.07	5.88	4.1
2868	Ideal	I	VS1	62.4	55	5.72	5.75	3.58
2868	Ideal	G	IF	60.5	57	5.52	5.56	3.35
2868	Premium	E	SI2	61	58	5.96	5.9	3.62
2868	Very Good	E	SI1	63.1	56	5.78	5.7	3.62
2869	Premium	D	I1	61.9	60	6.55	6.48	4.03
2869	Ideal	E	SI1	60.8	55	5.77	5.84	3.53
2869	Ideal	G	VVS2	61.3	57	5.84	5.81	3.57
2869	Ideal	H	VVS2	60.9	57	5.79	5.77	3.52
2870	Premium	F	VVS2	61.8	60	5.16	5.13	3.18
2870	Premium	E	VVS2	62.1	58	5.56	5.51	3.44
2870	Ideal	G	SI1	62.5	57	5.94	5.9	3.7
2870	Ideal	H	SI1	62.1	56	5.77	5.83	3.6
2870	Ideal	F	SI1	61.5	56	5.72	5.79	3.54
2870	Ideal	H	VS2	59.5	57	6.12	6.09	3.63
2870	Premium	E	VS1	61.3	59	5.81	5.78	3.55
2870	Premium	I	I1	61.6	61	6.47	6.45	3.98
2871	Very Good	E	SI1	61.3	58	5.76	5.83	3.55
2871	Good	E	SI1	63.6	57	5.7	5.72	3.63
2871	Premium	J	SI1	62.8	59	6.13	6.03	3.82
2871	Ideal	G	SI1	62.6	55	5.91	5.95	3.71
2872	Good	D	SI1	62.5	56.7	5.59	5.62	3.51
2872	Very Good	D	SI1	60.7	55	5.87	5.92	3.58
2872	Ideal	I	I1	61.7	56	6.44	6.49	3.99
2872	Very Good	G	SI2	59	62	5.79	5.81	3.42
2872	Ideal	D	SI1	61.8	56	5.63	5.73	3.51
2872	Good	E	SI1	61.4	64	5.66	5.71	3.49
2872	Ideal	D	SI1	60.7	56	5.72	5.75	3.48
2872	Very Good	D	SI1	60.2	60	5.75	5.82	3.48
2872	Ideal	E	SI1	62.3	58	5.74	5.78	3.59
2872	Good	G	SI1	65.1	55	5.88	5.97	3.86
2873	Very Good	E	SI1	63.2	58	5.8	5.84	3.68
2873	Ideal	E	SI2	62.8	56	5.78	5.82	3.64
2873	Ideal	I	SI2	61.7	56	6.45	6.41	3.97
2873	Fair	H	SI1	65.5	62	6.14	6.07	4
2873	Fair	I	SI1	65.7	58	6.03	6	3.95
2873	Premium	J	SI1	61.8	58	6.16	6.13	3.8
2873	Good	J	SI1	64	61	6	5.96	3.83
2873	Fair	I	SI1	65.3	61	5.98	5.94	3.89
2873	Fair	I	SI1	65.8	56	6.01	5.96	3.94
2873	Premium	J	SI1	60.9	61	6.26	6.22	3.8
2874	Premium	F	VS2	62.6	58	5.91	5.82	3.67
2874	Premium	F	VS1	59	59	5.79	5.77	3.41
2874	Premium	F	VS1	60.8	62	5.71	5.67	3.46
2874	Premium	G	VVS2	61.8	58	5.67	5.63	3.49
2874	Ideal	F	VS1	61	55	5.77	5.73	3.51
2874	Ideal	F	VS1	61.6	55	5.75	5.71	3.53
2874	Ideal	F	VS1	62.4	56	5.69	5.65	3.54
2875	Ideal	H	SI1	62.4	56	5.84	5.9	3.66
2875	Fair	J	VS1	65.5	55	6.3	6.25	4.11
2875	Fair	H	SI2	69.5	55	6.17	6.1	4.26
2876	Premium	E	VS1	62.6	60	5.68	5.75	3.58
2876	Premium	E	VS2	60.6	53	6.04	5.98	3.64
2877	Very Good	H	VS1	62.2	54	5.74	5.76	3.57
2877	Ideal	E	VS1	62.4	56	5.75	5.7	3.57
2877	Ideal	G	VS2	62.3	55	5.8	5.83	3.62
2877	Good	H	VVS1	62.7	56	5.6	5.66	3.53
2877	Good	F	VS1	59.1	62	5.82	5.86	3.44
2878	Very Good	F	SI1	62.8	59	5.86	5.89	3.69
2878	Ideal	I	VS2	61.5	55	5.76	5.78	3.55
2878	Ideal	F	SI1	62.8	56	5.88	5.9	3.7
2879	Premium	F	VS1	60.4	60	5.73	5.7	3.45
2879	Ideal	G	SI2	61	56	6.13	6.1	3.73
2879	Ideal	J	SI2	60.3	54	6.53	6.5	3.93
2879	Fair	F	VS1	56.9	69	5.93	5.77	3.33
2880	Very Good	J	SI2	58.7	61	6.34	6.43	3.75
2880	Very Good	D	SI1	63.9	57	5.72	5.74	3.66
2881	Ideal	H	VVS1	62	55	5.74	5.71	3.55
2881	Premium	H	I1	62	59	6.5	6.47	4.02
2882	Very Good	H	IF	62.8	56	5.62	5.65	3.54
2882	Premium	F	VS2	59.9	58	5.87	5.84	3.51
2882	Fair	F	SI1	56.6	65	6.39	6.32	3.6
2882	Premium	F	VS2	58.7	57	5.97	5.92	3.49
2883	Ideal	D	SI1	61.8	56	5.75	5.81	3.57
2883	Fair	H	SI2	65	61	6.01	5.96	3.89
2884	Fair	I	SI2	65.3	55	6.32	6.27	4.11
2885	Very Good	F	SI1	63.8	57	5.95	6	3.81
2885	Premium	I	SI1	62.7	60	6.36	6.27	3.96
2885	Ideal	D	SI2	61.5	55	5.9	5.93	3.64
2885	Fair	D	SI2	66.9	57	6.02	5.9	3.99
2886	Ideal	E	SI1	61.4	56	5.79	5.81	3.56
2886	Ideal	E	SI1	62.7	55	5.64	5.69	3.55
2887	Very Good	D	SI1	62.4	54	5.71	5.79	3.59
2887	Premium	E	VS1	62.6	59	5.66	5.69	3.55
2889	Very Good	G	VVS2	62.5	58	5.68	5.72	3.56
2889	Very Good	E	VS2	63.5	54	5.62	5.66	3.58
2889	Very Good	F	VS1	62.2	58	5.64	5.75	3.54
2889	Ideal	E	VVS2	62.2	54	5.08	5.12	3.17
2889	Ideal	E	VVS2	62.2	54	5.09	5.11	3.17
2889	Premium	F	VS2	61.8	56	5.94	5.9	3.66
2889	Premium	E	SI1	59.8	61	5.99	5.95	3.57
2890	Ideal	F	SI1	62.4	57	5.9	5.87	3.67
2890	Premium	F	SI1	61.5	60	5.97	5.94	3.66
2890	Good	F	SI1	63.8	59	5.87	5.83	3.73
2890	Ideal	G	VVS1	61.5	56	5.61	5.58	3.44
2891	Very Good	E	VS2	61.2	58	5.71	5.79	3.52
2891	Ideal	F	VS2	61.2	56	5.73	5.77	3.52
2891	Ideal	E	VS2	61.6	56	5.74	5.76	3.54
2891	Ideal	D	SI1	61.1	56	5.78	5.81	3.54
2891	Good	D	VS2	62.3	61	5.7	5.73	3.56
2892	Fair	H	I1	65.1	59	6.62	6.55	4.29
2893	Very Good	F	VS1	62.6	55	5.66	5.71	3.56
2893	Very Good	G	SI2	62.5	56	5.99	6.04	3.76
2893	Ideal	G	VVS2	61.5	57	5.73	5.75	3.53
2893	Ideal	F	VS2	62.5	57	5.78	5.83	3.63
2893	Good	G	SI2	59.9	62	6.02	6.04	3.61
2893	Very Good	G	SI1	63.4	55	6	5.93	3.78
2893	Premium	G	SI1	59.9	59	6.09	6.06	3.64
2894	Very Good	E	SI2	62.4	57	5.91	5.99	3.71
2895	Very Good	G	VS2	60.9	56	5.75	5.78	3.51
2895	Very Good	F	VS1	61.8	59	5.66	5.76	3.53
2895	Ideal	G	VVS2	62.1	53	5.71	5.75	3.56
2896	Very Good	G	VS1	59.8	58	5.85	5.89	3.51
2896	Very Good	G	VS2	61.3	60	5.81	5.91	3.59
2896	Very Good	G	VS2	58.3	63	6	6.05	3.51
2896	Ideal	F	VVS1	61.6	56	5.18	5.24	3.21
2896	Ideal	D	SI1	61.5	56	5.91	5.96	3.65
2896	Ideal	E	SI2	61.5	55	5.82	5.86	3.59
2896	Ideal	D	SI2	62.1	56	5.83	5.89	3.64
2896	Premium	E	SI1	60.9	58	5.94	5.88	3.6
2896	Very Good	I	I1	63.1	57	6.39	6.35	4.02
2897	Very Good	D	VVS2	60.6	57	5.48	5.51	3.33
2897	Ideal	D	VVS2	61.4	52	5.3	5.34	3.26
2897	Ideal	E	SI1	62.5	55	5.69	5.74	3.57
2897	Good	F	VS1	59.4	61	5.82	5.89	3.48
2898	Ideal	D	SI1	62.3	55	5.83	5.8	3.62
2898	Ideal	D	SI1	62.6	57	5.92	5.81	3.67
2898	Ideal	G	SI1	61.1	57	5.98	5.93	3.64
2898	Ideal	G	SI1	62.3	57	5.9	5.85	3.66
2898	Ideal	G	SI1	62.3	57	5.9	5.85	3.66
2898	Ideal	G	SI1	62.3	57	5.9	5.85	3.66
2898	Ideal	G	SI1	62.3	57	5.9	5.85	3.66
2899	Good	G	VVS1	59.9	61	5.75	5.81	3.46
2900	Premium	D	VS1	62.7	58	5.68	5.65	3.55
2901	Premium	F	SI1	62.7	58	5.91	5.93	3.71
2901	Ideal	E	SI2	63	56	5.95	5.9	3.73
2901	Premium	E	SI2	62.5	59	5.97	5.9	3.71
2901	Ideal	E	VS2	61.9	57	5.81	5.78	3.59
2902	Premium	E	VS2	62	60	5.76	5.73	3.56
2902	Ideal	G	SI1	61.6	55	5.82	5.86	3.6
2902	Premium	E	VS2	59.6	60	5.85	5.8	3.47
2903	Ideal	D	SI1	61.9	55	5.78	5.75	3.57
2903	Premium	D	SI1	61.4	59	5.79	5.71	3.53
2903	Premium	E	VS2	61.1	59	5.8	5.75	3.53
2904	Very Good	D	SI2	62.8	57	5.85	5.9	3.69
2904	Ideal	E	VVS2	62	56	5.48	5.52	3.41
2905	Very Good	G	VVS2	59.3	62	5.78	5.82	3.44
2905	Very Good	G	VVS2	63.4	59	5.62	5.64	3.57
2905	Very Good	G	VVS2	63.3	59	5.59	5.62	3.55
2905	Very Good	I	VS1	61.2	58	6.1	6.16	3.75
2905	Ideal	D	VVS1	62.5	54	5.16	5.21	3.24
2905	Very Good	J	SI1	63.5	58	6.17	6.12	3.9
2905	Good	I	SI2	63.8	57	6.23	6.13	3.94
2906	Very Good	D	VS2	62.4	57	5.74	5.8	3.6
2906	Ideal	I	VS1	62.2	58	5.92	5.95	3.69
2907	Ideal	E	VVS2	62.1	54.2	5.43	5.45	3.38
2907	Ideal	F	VS1	61.9	56	5.7	5.74	3.54
558	Ideal	H	SI2	61.5	57	4.66	4.7	2.88
558	Ideal	D	SI1	61.3	55	4.41	4.46	2.72
558	Premium	F	VS1	61.2	59	4.05	4.02	2.47
558	Good	F	VS1	63.6	57	4.04	4.01	2.56
558	Premium	E	VS1	60.7	59	4.13	4.11	2.5
558	Premium	E	VS1	61.5	60	4.04	4.02	2.48
558	Premium	I	VS2	60.8	58	4.37	4.34	2.65
558	Premium	I	VS2	59.8	60	4.42	4.38	2.63
558	Very Good	I	VS2	63.2	55	4.4	4.3	2.75
558	Premium	I	VS2	62.3	57	4.35	4.32	2.7
558	Premium	H	SI1	58.7	60	4.47	4.43	2.61
558	Premium	H	SI1	62.7	58	4.34	4.31	2.71
558	Ideal	E	SI2	61.7	56	4.4	4.35	2.7
558	Ideal	E	SI2	60.1	57	4.44	4.41	2.66
558	Ideal	E	SI2	61.3	55	4.37	4.34	2.67
558	Premium	I	VS2	60.8	60	4.42	4.37	2.67
558	Ideal	I	VS2	59.9	57	4.4	4.38	2.63
558	Premium	I	VS2	59.9	60	4.44	4.41	2.65
558	Premium	I	VS2	61.1	58	4.38	4.36	2.67
558	Very Good	I	VS2	63.1	54	4.34	4.31	2.73
558	Premium	I	VS2	62.3	60	4.32	4.31	2.69
558	Premium	H	SI1	61.7	59	4.39	4.36	2.7
558	Premium	H	SI1	61	61	4.39	4.33	2.66
558	Premium	H	SI1	62.4	57	4.35	4.31	2.7
558	Premium	H	SI1	62.8	58	4.32	4.28	2.7
558	Premium	E	SI2	60.9	60	4.38	4.35	2.66
2908	Very Good	H	SI1	63.6	56	5.9	5.95	3.77
2909	Ideal	H	VS1	61.2	56	5.76	5.81	3.54
2909	Ideal	H	VS1	61.9	56	5.7	5.74	3.54
2909	Ideal	I	SI2	61.9	57	6.19	6.13	3.81
2910	Very Good	D	VS1	62.9	57	5.6	5.66	3.54
2911	Premium	I	SI2	58.3	57	6.72	6.67	3.9
2911	Ideal	E	VVS2	61.1	57	5.39	5.41	3.3
2911	Ideal	G	VS2	60.6	56	5.76	5.8	3.5
2911	Good	F	VS2	60.3	61	5.89	5.96	3.57
2912	Good	E	VS2	58.7	63	5.69	5.73	3.35
2912	Good	E	VS2	63.2	56	5.75	5.76	3.64
2912	Fair	I	SI1	66	56	6.31	6.24	4.13
2912	Fair	H	SI2	67	55	6.25	6.12	4.16
2913	Premium	D	SI1	61.4	58	5.75	5.79	3.54
2913	Premium	G	SI2	60.8	59	5.7	5.74	3.48
2913	Premium	D	SI1	60.6	58	5.77	5.79	3.5
2913	Ideal	D	SI1	61.7	57	5.7	5.75	3.53
2913	Premium	D	SI1	59.7	59	5.8	5.82	3.47
2913	Ideal	G	SI2	62	57	6.1	6.02	3.76
2914	Very Good	F	SI1	63.5	55	5.86	5.89	3.73
2914	Ideal	E	SI1	61.4	58	5.76	5.8	3.55
2915	Very Good	I	VS2	62	55	6.03	6.06	3.74
2915	Very Good	G	SI1	63.6	57	5.79	5.88	3.71
2915	Ideal	F	VS2	62.2	56	5.74	5.71	3.56
2917	Premium	F	VS1	62.5	60	5.78	5.74	3.6
2917	Ideal	E	VS2	62.5	58	5.63	5.67	3.53
2917	Ideal	F	VS2	61.2	56	5.77	5.73	3.52
2918	Ideal	H	VVS1	62.1	54	5.7	5.76	3.56
2918	Ideal	I	VS2	61.8	55	5.75	5.79	3.56
2918	Very Good	D	SI2	63.1	57	5.95	5.9	3.74
2919	Very Good	G	VS1	60.5	57	5.8	5.83	3.52
2919	Premium	G	VVS2	62.2	56	5.79	5.75	3.59
2919	Good	F	VS1	63.8	58	5.61	5.58	3.57
2919	Ideal	H	VS1	61.9	55	5.79	5.76	3.58
2920	Premium	F	VS1	59.1	59	5.88	5.83	3.46
2920	Ideal	F	VS1	62.6	55	5.71	5.67	3.56
2921	Very Good	E	VS2	60.7	60	5.75	5.78	3.5
2921	Very Good	D	SI1	60.1	60	5.76	5.79	3.47
2921	Ideal	F	VVS2	61.3	56	5.58	5.61	3.43
2921	Fair	I	VS2	64.1	66	6.04	5.98	3.85
2922	Very Good	E	VS2	63.3	59	5.62	5.66	3.57
2922	Very Good	F	VS1	59.7	57	5.79	5.76	3.45
2922	Ideal	F	VVS1	61.6	56	5.24	5.18	3.21
2922	Ideal	D	SI2	60.6	56	5.95	5.9	3.59
2923	Very Good	E	VS2	63	57	5.69	5.73	3.6
2923	Very Good	E	SI1	61.8	59	5.63	5.69	3.5
2923	Very Good	E	SI1	61.5	58	5.82	5.86	3.59
2923	Ideal	H	SI1	62.5	57	6.13	6.06	3.81
2923	Ideal	D	SI2	60.2	56	5.98	6.04	3.62
2923	Ideal	F	SI1	61.1	56	5.94	5.98	3.64
2923	Good	E	SI1	58.3	60	5.94	5.99	3.48
2923	Premium	I	VS2	58.7	60	6.35	6.28	3.7
2924	Ideal	I	VS1	61.5	56	5.71	5.75	3.52
2925	Very Good	D	SI1	58.2	63	6.07	6.03	3.52
2925	Very Good	E	IF	63.3	58	5.03	5.08	3.2
2925	Ideal	I	IF	61.5	56	5.74	5.77	3.54
2926	Good	D	SI2	63.6	55	5.91	5.86	3.74
2926	Premium	F	SI1	61.2	56	6.03	6	3.68
2927	Very Good	H	VS1	63.3	57	5.79	5.83	3.68
2927	Ideal	I	SI1	59.4	58	6.07	6.09	3.61
2928	Very Good	F	VS2	61.3	54	5.72	5.76	3.52
2929	Very Good	E	SI1	61	58	5.82	5.85	3.56
2929	Ideal	G	VS2	61.8	57	5.68	5.71	3.52
2929	Ideal	E	SI1	60.1	57	5.78	5.83	3.49
2930	Very Good	E	VS2	61.3	60	5.74	5.71	3.51
2930	Ideal	F	VS2	62.3	57	5.69	5.74	3.56
2930	Ideal	G	VS1	62.6	57	5.67	5.7	3.56
2930	Very Good	E	SI2	58.7	63	6.23	6.2	3.65
2930	Fair	E	SI2	65	58	6.08	6.04	3.94
2930	Ideal	G	VVS1	61.7	57	5.75	5.7	3.53
2931	Very Good	G	VVS2	60.8	57	5.72	5.76	3.49
2931	Ideal	F	VS2	61.8	59	5.71	5.74	3.54
2932	Premium	G	VVS1	62	61	5.71	5.62	3.51
2932	Premium	F	VVS2	61	57	5.8	5.71	3.51
2933	Very Good	G	VVS2	62.2	57	5.67	5.72	3.54
2933	Very Good	D	VVS2	60.6	59	5.44	5.49	3.31
2933	Ideal	F	VS2	62.3	57	5.81	5.87	3.64
2934	Ideal	D	SI2	62	54	5.77	5.74	3.57
2935	Fair	I	I1	65.4	62	6.68	6.57	4.33
2935	Premium	H	VS1	62	60	5.92	5.86	3.65
2936	Very Good	G	VVS2	61.8	60	5.63	5.69	3.5
2936	Very Good	H	SI1	60.2	58	6.06	6.1	3.66
2936	Ideal	F	VS2	60.5	59	5.81	5.86	3.53
2937	Ideal	E	SI2	62.1	56	6.01	5.98	3.72
2937	Premium	E	SI1	58.3	62	6.12	5.95	3.52
2937	Premium	G	VS1	59.6	57	6.01	5.91	3.55
2938	Very Good	H	VVS1	62.7	57	5.66	5.72	3.57
2938	Very Good	H	VVS1	62.7	59	5.65	5.67	3.55
2938	Ideal	E	SI2	60.2	57	6.1	6.06	3.66
2939	Very Good	F	VS2	62.7	58	5.73	5.75	3.6
2939	Very Good	G	VS1	60.7	57	5.76	5.83	3.52
2939	Premium	D	SI1	59.5	60	6.01	5.95	3.56
2939	Ideal	F	VS2	62.7	58	5.72	5.77	3.6
